ct,spcd,statecd,unitcd,countycd,plot,invyr
23,61,48,5,143,2,2010
15,756,48,5,143,21,2010
35,824,48,5,143,26,2007
25,835,48,5,143,26,2007
34,61,48,5,143,42,2005
10,756,48,5,143,66,2008
7,61,48,5,143,69,2006
8,756,48,5,143,71,2005
18,835,48,5,143,72,2007
19,61,48,5,143,74,2013
19,973,48,5,143,94,2013
16,756,48,5,143,98,2009
11,756,48,5,143,111,2010
18,838,48,5,171,16,2014
35,838,48,5,171,23,2005
27,835,48,5,171,24,2012
22,762,48,5,171,28,2006
24,838,48,5,171,33,2009
11,61,48,5,171,40,2005
7,61,48,5,171,41,2010
34,61,48,5,171,45,2012
21,838,48,5,171,46,2010
34,61,48,5,171,54,2014
28,838,48,5,171,55,2007
13,838,48,5,171,56,2014
16,838,48,5,171,57,2011
41,838,48,5,171,60,2005
9,61,48,5,171,64,2014
41,838,48,5,171,96,2011
14,61,48,5,171,98,2011
11,61,48,5,193,11,2009
20,61,48,5,193,13,2014
20,756,48,5,193,30,2013
29,61,48,5,193,41,2009
24,61,48,5,193,50,2006
13,61,48,5,193,64,2007
28,973,48,5,193,73,2010
19,756,48,5,193,76,2008
19,61,48,5,193,88,2014
15,61,48,5,209,7,2011
29,61,48,5,209,8,2009
11,61,48,5,209,10,2013
15,973,48,5,209,10,2013
14,61,48,5,209,11,2005
33,61,48,5,209,12,2005
42,61,48,5,209,13,2009
27,838,48,5,209,26,2005
19,838,48,5,209,31,2010
40,61,48,5,209,37,2005
29,61,48,5,209,39,2006
17,61,48,5,209,41,2007
22,61,48,5,209,54,2010
48,61,48,5,209,70,2012
16,61,48,5,221,1,2009
14,973,48,5,221,1,2009
15,838,48,5,221,20,2006
14,61,48,5,221,25,2009
25,61,48,5,259,2,2006
18,61,48,5,259,26,2011
23,61,48,5,259,29,2006
23,838,48,5,259,29,2006
6,61,48,5,259,30,2005
46,61,48,5,259,36,2008
14,838,48,5,259,39,2013
49,61,48,5,259,40,2005
14,61,48,5,259,54,2006
26,61,48,5,259,56,2010
13,61,48,5,265,12,2005
31,838,48,5,265,22,2013
15,61,48,5,265,24,2005
27,838,48,5,265,25,2014
24,61,48,5,265,28,2013
27,61,48,5,265,30,2007
30,61,48,5,265,34,2005
15,838,48,5,265,39,2014
20,61,48,5,265,42,2009
27,61,48,5,265,46,2009
32,61,48,5,265,49,2005
17,838,48,5,265,50,2006
26,61,48,5,265,61,2013
22,61,48,5,265,68,2010
32,61,48,5,265,75,2012
21,61,48,5,265,77,2008
21,61,48,5,265,85,2005
38,61,48,5,265,87,2010
37,61,48,5,265,88,2010
20,838,48,5,265,102,2013
41,61,48,5,265,114,2013
10,61,48,5,267,2,2007
8,61,48,5,267,4,2008
22,61,48,5,267,10,2007
24,61,48,5,267,17,2008
25,61,48,5,267,21,2004
14,61,48,5,267,22,2005
13,61,48,5,267,30,2013
36,61,48,5,267,44,2011
6,756,48,5,267,46,2007
24,61,48,5,267,55,2010
6,756,48,5,267,56,2010
30,61,48,5,267,60,2010
31,61,48,5,267,66,2013
10,61,48,5,267,73,2012
27,838,48,5,267,73,2012
46,61,48,5,267,83,2014
15,61,48,5,267,87,2009
29,61,48,5,267,88,2007
6,61,48,5,267,91,2013
13,808,48,5,267,96,2009
20,61,48,5,267,98,2010
24,61,48,5,267,99,2011
41,61,48,5,267,102,2005
13,61,48,5,267,103,2010
11,61,48,5,267,110,2011
13,61,48,5,267,111,2006
31,61,48,5,267,112,2006
13,61,48,5,267,118,2008
14,61,48,5,267,125,2012
34,61,48,5,267,133,2005
30,61,48,5,267,134,2014
14,756,48,5,271,5,2012
5,140,48,5,271,30,2007
8,61,48,5,271,31,2007
17,756,48,5,271,34,2012
9,756,48,5,271,37,2005
8,756,48,5,271,40,2011
14,61,48,5,271,48,2011
13,61,48,5,271,62,2014
5,756,48,5,271,69,2010
5,756,48,5,271,85,2007
16,838,48,5,271,85,2007
38,61,48,5,271,87,2009
21,61,48,5,271,109,2005
28,756,48,5,271,110,2010
7,756,48,5,271,123,2006
9,756,48,5,271,127,2009
33,61,48,5,271,128,2013
16,61,48,5,281,5,2014
18,61,48,5,281,9,2008
40,61,48,5,281,13,2005
33,61,48,5,281,15,2014
26,61,48,5,281,23,2005
19,838,48,5,281,23,2005
15,61,48,5,281,59,2011
19,61,48,5,281,61,2009
14,756,48,5,281,70,2014
14,61,48,5,299,7,2009
5,756,48,5,299,11,2005
12,61,48,5,299,14,2014
51,61,48,5,299,32,2010
12,756,48,5,299,51,2005
15,756,48,5,299,56,2006
24,61,48,5,307,3,2005
14,756,48,5,307,7,2009
13,756,48,5,307,22,2013
45,61,48,5,307,27,2009
29,838,48,5,307,27,2009
19,838,48,5,307,28,2006
5,756,48,5,307,34,2005
7,756,48,5,307,38,2010
12,61,48,5,307,66,2011
19,838,48,5,307,68,2008
17,61,48,5,307,73,2011
5,756,48,5,307,75,2006
40,61,48,5,307,82,2011
51,61,48,5,307,98,2009
15,461,48,5,309,24,2005
19,835,48,5,309,44,2010
38,61,48,5,319,14,2008
20,61,48,5,319,23,2010
18,756,48,5,319,25,2014
31,838,48,5,319,43,2008
29,61,48,5,319,50,2009
31,61,48,5,319,53,2013
17,61,48,5,319,55,2009
45,61,48,5,319,66,2014
13,756,48,5,319,81,2012
5,756,48,5,319,85,2011
8,756,48,5,319,88,2013
23,61,48,5,325,6,2010
11,838,48,5,325,24,2009
6,61,48,5,325,28,2010
10,756,48,5,325,41,2014
12,756,48,5,325,52,2013
8,867,48,5,325,52,2013
33,61,48,5,325,58,2014
21,61,48,5,325,64,2007
10,867,48,5,325,83,2007
51,61,48,5,325,86,2009
6,756,48,5,325,91,2005
18,61,48,5,325,109,2008
10,756,48,5,325,112,2013
29,61,48,5,325,118,2007
31,61,48,5,325,119,2010
25,838,48,5,325,119,2010
8,756,48,5,325,121,2005
18,61,48,5,325,122,2005
16,838,48,5,327,9,2005
19,58,48,5,327,11,2012
12,756,48,5,327,21,2011
10,756,48,5,327,24,2011
11,61,48,5,327,32,2012
11,756,48,5,327,37,2009
12,756,48,5,327,38,2010
15,61,48,5,327,42,2010
13,756,48,5,327,44,2006
34,838,48,5,327,49,2011
15,756,48,5,327,51,2007
12,756,48,5,327,56,2009
18,756,48,5,327,61,2014
13,756,48,5,327,68,2014
13,61,48,5,327,75,2014
9,61,48,5,327,79,2005
10,756,48,5,327,87,2012
17,61,48,5,327,90,2009
6,756,48,5,327,95,2011
18,838,48,5,327,96,2005
22,61,48,5,333,20,2011
20,756,48,5,333,56,2006
16,61,48,5,333,79,2014
12,835,48,5,363,6,2010
56,61,48,5,363,8,2011
23,835,48,5,363,9,2009
10,756,48,5,363,11,2012
14,835,48,5,363,21,2011
11,61,48,5,363,34,2013
24,61,48,5,363,35,2007
6,756,48,5,363,35,2007
6,61,48,5,363,37,2009
12,61,48,5,363,40,2013
12,756,48,5,363,40,2013
23,61,48,5,363,41,2014
31,835,48,5,363,41,2014
16,835,48,5,363,43,2008
43,61,48,5,363,44,2006
13,835,48,5,363,46,2008
8,756,48,5,363,49,2014
25,61,48,5,363,53,2006
21,756,48,5,363,55,2009
46,61,48,5,363,57,2006
47,61,48,5,363,59,2005
9,61,48,5,363,60,2009
6,756,48,5,363,60,2009
43,61,48,5,363,71,2008
17,61,48,5,363,73,2007
8,756,48,5,363,83,2012
26,61,48,5,363,84,2014
9,838,48,5,363,84,2014
21,61,48,5,363,87,2007
27,835,48,5,363,87,2007
7,973,48,5,363,87,2007
32,61,48,5,363,93,2014
26,61,48,5,363,103,2012
35,61,48,5,385,4,2011
40,61,48,5,385,8,2011
39,61,48,5,385,12,2005
9,61,48,5,385,14,2009
26,61,48,5,385,15,2010
39,61,48,5,385,23,2005
34,61,48,5,385,29,2014
13,61,48,5,385,32,2014
14,61,48,5,385,34,2010
11,61,48,5,385,39,2009
10,61,48,5,385,49,2009
28,61,48,5,385,50,2014
27,61,48,5,385,51,2013
21,61,48,5,385,54,2012
11,141,48,5,385,54,2012
51,61,48,5,385,55,2005
21,61,48,5,385,57,2013
27,61,48,5,385,58,2011
20,61,48,5,385,59,2013
37,61,48,5,385,62,2007
46,61,48,5,385,66,2006
28,61,48,5,385,67,2010
44,61,48,5,385,68,2009
55,61,48,5,385,74,2014
17,756,48,5,399,18,2014
9,756,48,5,399,37,2014
17,756,48,5,399,56,2007
18,756,48,5,399,67,2009
9,58,48,5,399,71,2013
27,756,48,5,399,73,2011
21,58,48,5,399,74,2010
7,756,48,5,399,76,2007
19,61,48,5,411,4,2010
9,61,48,5,411,10,2010
10,61,48,5,411,13,2006
16,756,48,5,411,15,2007
13,61,48,5,411,16,2010
21,61,48,5,411,18,2010
52,61,48,5,411,25,2006
23,838,48,5,411,44,2014
15,61,48,5,411,50,2008
48,61,48,5,411,51,2005
9,61,48,5,411,52,2014
39,61,48,5,411,58,2010
11,756,48,5,411,68,2011
7,756,48,5,411,72,2009
17,756,48,5,411,87,2013
6,61,48,5,411,90,2013
22,756,48,5,411,90,2013
24,756,48,5,411,97,2013
11,756,48,5,411,98,2011
18,838,48,5,411,99,2010
9,756,48,5,411,107,2014
20,61,48,5,411,110,2006
18,61,48,5,411,112,2006
15,61,48,5,413,1,2013
16,756,48,5,413,9,2011
7,756,48,5,413,10,2012
13,756,48,5,413,37,2008
28,756,48,5,413,39,2014
16,59,48,5,413,43,2006
14,61,48,5,413,57,2008
19,756,48,5,413,58,2006
34,61,48,5,413,59,2011
12,756,48,5,413,64,2006
12,59,48,5,413,71,2005
21,756,48,5,413,74,2007
25,838,48,5,413,86,2010
7,756,48,5,413,87,2008
23,838,48,5,413,90,2006
16,756,48,5,413,95,2005
22,61,48,5,413,108,2008
14,58,48,5,413,128,2011
4,756,48,5,413,135,2009
14,756,48,5,413,137,2006
38,61,48,5,425,5,2009
59,61,48,5,425,6,2006
17,61,48,5,425,7,2011
40,61,48,5,425,10,2012
37,61,48,5,425,15,2007
37,61,48,5,425,20,2013
17,756,48,5,429,6,2007
19,756,48,5,429,7,2010
18,756,48,5,429,10,2011
29,973,48,5,429,17,2008
13,756,48,5,429,22,2007
14,756,48,5,429,28,2007
12,756,48,5,429,29,2012
14,756,48,5,429,31,2007
14,838,48,5,429,34,2009
8,756,48,5,429,36,2005
17,61,48,5,429,38,2012
8,835,48,5,429,58,2005
9,756,48,5,429,59,2011
16,835,48,5,429,60,2012
16,756,48,5,429,62,2009
20,61,48,5,429,63,2008
24,61,48,5,429,65,2011
29,61,48,5,429,69,2009
26,61,48,5,429,74,2004
7,835,48,5,429,75,2014
6,756,48,5,429,78,2008
10,756,48,5,429,85,2007
15,61,48,5,429,86,2008
6,756,48,5,429,86,2008
10,756,48,5,429,88,2008
18,756,48,5,429,92,2012
11,835,48,5,429,96,2010
37,61,48,5,435,7,2009
8,756,48,5,435,10,2005
16,756,48,5,435,12,2010
8,756,48,5,435,17,2014
16,61,48,5,435,20,2005
17,61,48,5,435,24,2014
28,61,48,5,435,31,2012
27,61,48,5,435,32,2005
11,59,48,5,435,44,2005
38,58,48,5,435,48,2009
5,61,48,5,435,50,2007
11,61,48,5,435,55,2010
7,756,48,5,435,63,2006
23,61,48,5,435,81,2007
15,756,48,5,435,83,2011
20,61,48,5,435,92,2007
14,58,48,5,435,93,2012
8,61,48,5,435,95,2008
22,838,48,5,435,99,2008
10,61,48,5,435,103,2008
20,61,48,5,435,113,2006
17,838,48,5,435,116,2013
16,58,48,5,435,124,2007
10,61,48,5,435,130,2005
6,756,48,5,435,134,2013
27,756,48,5,435,153,2010
20,61,48,5,453,3,2014
44,61,48,5,453,7,2006
45,61,48,5,453,9,2014
24,61,48,5,453,13,2008
16,61,48,5,453,22,2011
12,756,48,5,453,26,2008
28,61,48,5,453,36,2009
25,61,48,5,453,42,2012
16,61,48,5,453,47,2014
49,61,48,5,453,48,2005
34,61,48,5,453,49,2006
55,61,48,5,453,55,2009
39,61,48,5,453,65,2007
10,838,48,5,453,65,2007
32,61,48,5,453,77,2008
27,61,48,5,453,79,2013
9,973,48,5,453,83,2013
18,61,48,5,453,102,2011
49,61,48,5,453,104,2010
56,61,48,5,453,107,2005
6,756,48,5,463,1,2008
6,756,48,5,463,6,2006
26,61,48,5,463,8,2006
38,61,48,5,463,16,2010
10,756,48,5,463,43,2013
11,61,48,5,463,52,2011
9,61,48,5,463,55,2014
21,61,48,5,463,64,2012
13,61,48,5,463,73,2011
7,756,48,5,463,74,2009
13,61,48,5,463,79,2013
25,838,48,5,463,79,2013
31,61,48,5,463,80,2011
19,61,48,5,463,89,2014
49,61,48,5,463,96,2013
17,61,48,5,463,98,2011
15,61,48,5,463,102,2008
16,61,48,5,463,116,2014
44,61,48,5,463,128,2009
9,756,48,5,463,130,2010
24,756,48,5,463,132,2012
4,61,48,5,463,138,2008
36,61,48,5,463,146,2014
10,756,48,5,463,151,2013
37,61,48,5,463,152,2010
11,61,48,5,463,158,2012
43,61,48,5,463,159,2007
9,61,48,5,463,168,2012
28,58,48,5,465,13,2014
32,61,48,5,465,28,2012
10,756,48,5,465,39,2013
15,58,48,5,465,41,2010
10,61,48,5,465,42,2005
14,59,48,5,465,49,2006
15,61,48,5,465,86,2007
12,61,48,5,465,88,2011
4,61,48,5,465,124,2009
21,61,48,5,465,127,2009
7,61,48,5,465,132,2010
11,756,48,5,465,142,2014
27,58,48,5,465,149,2008
8,58,48,5,465,170,2009
8,61,48,5,465,170,2009
9,61,48,5,465,171,2011
15,61,48,5,465,194,2011
14,58,48,5,465,199,2008
14,58,48,5,465,227,2008
27,58,48,5,465,236,2010
25,58,48,5,465,258,2010
15,59,48,5,465,264,2009
8,61,48,5,465,279,2014
7,61,48,5,465,300,2005
18,58,48,5,465,310,2010
22,61,48,5,465,325,2007
27,61,48,5,491,10,2006
12,61,48,5,491,19,2005
26,61,48,5,491,22,2010
21,61,48,5,491,33,2008
6,756,48,5,491,50,2010
34,61,48,5,491,58,2010
8,756,48,5,491,122,2013
5,756,48,6,3,49,2013
8,756,48,6,3,83,2008
9,756,48,6,9,7,2012
10,756,48,6,9,25,2011
25,756,48,6,9,31,2010
7,756,48,6,9,41,2007
30,756,48,6,9,43,2011
32,756,48,6,9,68,2014
12,756,48,6,9,80,2010
12,756,48,6,9,94,2008
14,58,48,6,11,7,2007
12,59,48,6,11,10,2006
19,59,48,6,11,13,2005
17,756,48,6,11,48,2011
24,58,48,6,11,49,2013
19,69,48,6,11,73,2012
13,61,48,6,11,75,2008
18,58,48,6,11,80,2007
6,756,48,6,11,85,2008
5,756,48,6,23,8,2013
21,59,48,6,23,11,2007
13,58,48,6,23,14,2008
20,58,48,6,23,17,2012
21,756,48,6,23,19,2013
7,61,48,6,23,24,2014
6,756,48,6,23,24,2014
7,756,48,6,23,29,2010
33,756,48,6,23,38,2011
8,756,48,6,23,39,2007
13,756,48,6,23,42,2006
14,756,48,6,23,43,2011
21,58,48,6,23,44,2010
15,756,48,6,23,53,2013
15,756,48,6,23,69,2014
12,756,48,6,23,79,2012
11,756,48,6,23,81,2005
17,756,48,6,23,94,2005
21,756,48,6,23,96,2007
8,756,48,6,33,10,2014
15,756,48,6,33,29,2012
29,756,48,6,33,35,2009
11,756,48,6,33,38,2013
8,756,48,6,33,39,2006
16,61,48,6,33,41,2008
6,756,48,6,33,41,2008
13,59,48,6,33,56,2006
9,756,48,6,33,74,2007
27,59,48,6,45,1,2010
14,58,48,6,45,2,2013
28,58,48,6,45,5,2007
13,756,48,6,45,39,2008
18,59,48,6,45,43,2009
28,756,48,6,45,65,2009
14,61,48,6,45,68,2008
25,59,48,6,45,85,2006
13,59,48,6,45,92,2009
11,756,48,6,45,94,2005
11,756,48,6,75,8,2009
22,756,48,6,75,30,2008
12,756,48,6,75,46,2006
14,756,48,6,75,53,2006
26,756,48,6,81,13,2010
25,756,48,6,81,21,2008
20,58,48,6,81,32,2012
12,61,48,6,81,39,2005
15,756,48,6,81,45,2010
6,756,48,6,81,47,2010
17,59,48,6,81,50,2006
19,61,48,6,81,52,2009
17,58,48,6,81,55,2012
23,58,48,6,81,57,2011
30,756,48,6,81,60,2009
30,756,48,6,81,75,2006
10,61,48,6,81,79,2011
9,58,48,6,81,86,2007
17,59,48,6,81,93,2005
9,756,48,6,81,94,2009
11,756,48,6,87,15,2014
16,756,48,6,87,28,2011
8,756,48,6,101,9,2011
7,756,48,6,101,21,2005
20,58,48,6,101,35,2014
5,756,48,6,101,40,2009
17,58,48,6,101,45,2014
9,58,48,6,101,55,2010
10,61,48,6,101,63,2009
9,756,48,6,101,81,2008
7,58,48,6,101,82,2012
10,756,48,6,101,91,2006
7,756,48,6,107,38,2006
9,756,48,6,107,53,2007
10,58,48,6,115,26,2010
8,58,48,6,115,61,2009
26,61,48,6,117,40,2014
6,756,48,6,125,3,2004
26,756,48,6,125,6,2012
11,58,48,6,125,7,2013
9,58,48,6,125,46,2008
21,59,48,6,125,47,2006
9,756,48,6,125,59,2013
24,756,48,6,125,60,2012
10,59,48,6,125,65,2009
4,756,48,6,125,69,2013
35,58,48,6,125,86,2011
13,59,48,6,125,90,2010
12,58,48,6,129,9,2011
10,61,48,6,129,10,2010
19,61,48,6,129,39,2009
12,59,48,6,129,50,2007
13,756,48,6,129,54,2010
14,756,48,6,129,70,2012
15,756,48,6,129,79,2005
16,61,48,6,129,98,2010
19,756,48,6,151,15,2007
8,756,48,6,151,41,2011
11,756,48,6,151,43,2012
7,756,48,6,151,44,2012
23,59,48,6,151,50,2006
27,756,48,6,151,52,2008
11,756,48,6,151,84,2006
16,756,48,6,151,90,2013
49,756,48,6,151,96,2009
28,61,48,6,153,59,2010
21,756,48,6,153,59,2010
14,61,48,6,153,70,2010
13,58,48,6,155,3,2014
14,756,48,6,155,6,2012
19,756,48,6,155,9,2009
9,756,48,6,155,20,2007
17,756,48,6,155,21,2013
9,756,48,6,155,32,2005
9,58,48,6,155,39,2012
10,58,48,6,155,45,2012
9,58,48,6,155,51,2010
15,59,48,6,155,66,2006
14,58,48,6,155,67,2009
19,756,48,6,165,30,2006
10,756,48,6,165,78,2014
20,756,48,6,165,143,2005
11,756,48,6,169,4,2005
12,756,48,6,169,15,2009
12,756,48,6,169,29,2006
9,756,48,6,169,71,2012
13,58,48,6,169,78,2011
13,756,48,6,169,90,2014
8,756,48,6,173,2,2010
8,756,48,6,173,3,2012
6,756,48,6,173,18,2005
21,756,48,6,173,19,2005
9,756,48,6,173,36,2009
8,756,48,6,173,57,2008
17,756,48,6,173,66,2011
23,61,48,6,173,68,2008
9,756,48,6,173,75,2011
23,756,48,6,173,82,2007
21,59,48,6,191,5,2005
9,756,48,6,191,29,2009
19,756,48,6,191,31,2010
23,58,48,6,191,37,2012
18,756,48,6,191,42,2011
18,756,48,6,191,60,2013
4,58,48,6,191,93,2007
9,58,48,6,197,1,2010
28,756,48,6,197,2,2007
29,756,48,6,197,35,2010
23,58,48,6,197,40,2009
13,59,48,6,197,49,2005
30,756,48,6,197,53,2007
9,756,48,6,207,11,2014
35,756,48,6,207,18,2013
11,756,48,6,207,26,2011
21,756,48,6,207,47,2010
17,756,48,6,207,56,2009
21,756,48,6,207,59,2009
47,756,48,6,207,66,2005
10,756,48,6,207,84,2011
12,756,48,6,219,73,2007
22,756,48,6,227,26,2009
13,756,48,6,227,35,2010
12,756,48,6,227,60,2006
10,756,48,6,227,69,2007
12,756,48,6,233,90,2007
10,59,48,6,235,1,2005
11,756,48,6,235,12,2007
17,61,48,6,235,14,2009
6,756,48,6,235,15,2014
11,756,48,6,235,16,2005
16,756,48,6,235,18,2013
15,58,48,6,235,28,2011
8,756,48,6,235,40,2005
13,59,48,6,235,45,2005
19,58,48,6,235,47,2008
11,756,48,6,235,57,2010
16,58,48,6,235,62,2007
15,61,48,6,235,64,2009
9,58,48,6,235,67,2011
8,756,48,6,235,71,2008
24,58,48,6,235,72,2010
11,58,48,6,235,77,2007
20,59,48,6,235,86,2006
7,756,48,6,235,91,2009
14,58,48,6,235,92,2012
14,58,48,6,235,96,2014
18,756,48,6,235,98,2007
5,58,48,6,235,104,2007
8,61,48,6,235,107,2006
9,756,48,6,235,110,2005
27,756,48,6,253,63,2013
9,756,48,6,253,64,2012
14,756,48,6,253,80,2013
11,756,48,6,263,2,2006
12,756,48,6,263,6,2006
9,756,48,6,263,11,2005
4,756,48,6,263,12,2007
21,59,48,6,263,15,2008
7,756,48,6,263,19,2007
7,59,48,6,263,25,2005
23,756,48,6,263,39,2013
7,756,48,6,263,42,2008
14,58,48,6,263,49,2007
8,58,48,6,263,59,2010
15,756,48,6,263,64,2006
15,756,48,6,263,87,2005
10,756,48,6,263,92,2006
11,756,48,6,263,94,2011
14,756,48,6,269,13,2013
28,58,48,6,269,15,2013
23,59,48,6,269,17,2005
15,61,48,6,269,26,2008
9,59,48,6,269,28,2007
9,756,48,6,269,35,2011
13,756,48,6,269,36,2012
8,756,48,6,269,40,2006
24,756,48,6,269,41,2006
28,59,48,6,269,53,2006
6,756,48,6,269,53,2006
12,756,48,6,269,54,2010
16,58,48,6,269,61,2010
10,756,48,6,269,67,2007
22,756,48,6,269,70,2011
43,58,48,6,269,73,2013
6,756,48,6,269,75,2013
28,61,48,6,269,89,2008
14,61,48,6,269,95,2010
7,61,48,6,275,2,2009
16,756,48,6,275,6,2007
38,58,48,6,275,8,2014
15,756,48,6,275,9,2011
11,61,48,6,275,12,2012
12,58,48,6,275,14,2010
29,58,48,6,275,27,2011
8,756,48,6,275,30,2009
20,58,48,6,275,41,2007
10,756,48,6,275,52,2011
12,756,48,6,275,53,2008
12,59,48,6,275,56,2006
19,58,48,6,275,59,2014
29,58,48,6,275,70,2013
10,756,48,6,275,72,2007
11,756,48,6,275,73,2012
11,756,48,6,275,87,2011
19,58,48,6,275,88,2010
19,756,48,6,305,45,2010
9,756,48,6,305,91,2008
13,756,48,6,329,79,2005
18,756,48,6,335,29,2014
8,756,48,6,335,46,2006
7,756,48,6,335,61,2006
16,756,48,6,341,76,2010
14,756,48,6,345,10,2009
35,756,48,6,345,11,2013
8,58,48,6,345,17,2013
32,756,48,6,345,28,2008
12,756,48,6,345,34,2007
15,58,48,6,345,36,2014
16,756,48,6,345,41,2007
19,756,48,6,345,49,2010
14,59,48,6,345,67,2006
6,756,48,6,345,68,2005
7,756,48,6,345,70,2006
9,61,48,6,345,90,2008
16,756,48,6,345,90,2008
17,58,48,6,353,2,2014
18,61,48,6,353,5,2006
25,59,48,6,353,26,2006
22,61,48,6,353,31,2009
20,58,48,6,353,33,2007
16,756,48,6,353,42,2006
16,58,48,6,353,45,2007
6,58,48,6,353,48,2010
11,59,48,6,353,58,2005
14,58,48,6,353,59,2013
10,61,48,6,353,65,2006
8,756,48,6,353,71,2008
26,61,48,6,353,72,2008
17,58,48,6,353,73,2011
11,58,48,6,353,79,2009
19,58,48,6,353,89,2011
16,58,48,6,353,91,2010
9,756,48,6,359,87,2007
5,756,48,6,359,89,2013
19,756,48,6,359,94,2009
7,756,48,6,359,100,2013
6,58,48,6,359,129,2011
6,69,48,6,375,67,2006
7,756,48,6,383,3,2014
12,58,48,6,383,18,2007
6,756,48,6,383,25,2011
12,756,48,6,383,27,2013
14,756,48,6,383,31,2006
12,756,48,6,383,32,2005
10,756,48,6,383,34,2014
6,756,48,6,383,48,2005
4,756,48,6,383,50,2014
4,756,48,6,383,57,2008
10,756,48,6,383,61,2012
5,756,48,6,383,69,2005
14,756,48,6,383,75,2013
28,61,48,6,383,80,2008
17,756,48,6,383,88,2011
13,756,48,6,383,92,2007
12,756,48,6,383,110,2008
10,58,48,6,415,11,2011
7,756,48,6,415,28,2014
15,756,48,6,415,40,2014
10,58,48,6,415,65,2009
21,59,48,6,415,74,2007
8,756,48,6,415,83,2006
29,756,48,6,415,85,2005
6,756,48,6,415,88,2008
8,756,48,6,417,13,2008
20,756,48,6,417,14,2014
12,756,48,6,417,17,2008
11,756,48,6,417,23,2004
8,756,48,6,417,28,2012
11,756,48,6,417,34,2005
16,756,48,6,417,41,2010
6,756,48,6,417,45,2011
12,756,48,6,417,48,2009
10,756,48,6,417,49,2006
11,756,48,6,417,55,2008
8,756,48,6,417,56,2011
8,756,48,6,417,60,2006
7,756,48,6,417,63,2005
14,756,48,6,417,67,2012
10,756,48,6,417,68,2011
7,756,48,6,417,70,2013
10,756,48,6,417,71,2010
7,756,48,6,417,74,2005
13,756,48,6,417,89,2008
11,756,48,6,417,99,2010
5,756,48,6,431,26,2010
6,58,48,6,431,27,2009
9,59,48,6,431,34,2014
11,58,48,6,431,50,2014
10,58,48,6,431,51,2011
21,61,48,6,431,59,2008
17,756,48,6,431,63,2005
11,58,48,6,431,68,2007
10,58,48,6,431,75,2014
14,58,48,6,431,81,2006
8,58,48,6,431,83,2008
12,756,48,6,431,85,2008
11,59,48,6,431,95,2006
11,58,48,6,433,3,2007
5,756,48,6,433,3,2007
8,756,48,6,433,8,2006
24,58,48,6,433,13,2013
10,756,48,6,433,22,2007
31,756,48,6,433,25,2013
12,58,48,6,433,26,2013
12,756,48,6,433,31,2008
21,58,48,6,433,38,2012
24,58,48,6,433,43,2012
11,58,48,6,433,62,2008
5,756,48,6,433,66,2007
26,756,48,6,433,72,2010
13,756,48,6,433,76,2005
22,59,48,6,433,79,2006
12,58,48,6,433,84,2010
4,756,48,6,433,93,2012
21,58,48,6,433,98,2010
16,756,48,6,441,14,2007
15,58,48,6,441,18,2013
17,756,48,6,441,18,2013
21,756,48,6,441,21,2013
24,755,48,6,441,30,2008
35,61,48,6,441,32,2014
13,59,48,6,441,40,2006
16,58,48,6,441,46,2009
16,59,48,6,441,57,2005
12,61,48,6,441,57,2005
26,61,48,6,441,77,2010
20,756,48,6,441,77,2010
30,756,48,6,441,80,2009
46,61,48,6,441,96,2010
20,756,48,6,447,6,2007
28,756,48,6,447,12,2007
16,756,48,6,447,24,2014
4,756,48,6,447,26,2009
7,756,48,6,447,38,2014
14,756,48,6,447,44,2005
9,756,48,6,447,50,2005
19,756,48,6,447,54,2008
14,756,48,6,447,63,2007
8,756,48,6,447,65,2011
12,756,48,6,447,67,2008
20,756,48,6,447,71,2013
4,756,48,6,447,72,2012
36,756,48,6,447,76,2010
13,756,48,6,447,77,2011
16,756,48,6,447,95,2008
22,756,48,6,451,5,2007
19,756,48,6,451,6,2006
38,756,48,6,451,13,2012
12,756,48,6,451,18,2014
20,838,48,6,451,37,2010
5,58,48,6,451,55,2008
22,756,48,6,451,62,2005
11,59,48,6,451,77,2006
5,756,48,6,451,79,2005
12,756,48,6,451,82,2005
29,58,48,6,451,84,2011
31,756,48,6,451,118,2005
19,756,48,6,451,124,2012
18,59,48,6,451,126,2014
7,59,48,6,451,161,2006
23,58,48,6,451,165,2007
6,756,48,6,483,6,2007
11,756,48,6,485,19,2005
20,972,48,6,485,48,2005
12,756,48,6,485,63,2008
11,756,48,6,487,10,2012
11,756,48,6,487,39,2006
8,756,48,6,487,45,2014
14,140,48,7,43,196,2005
5,58,48,7,43,267,2009
14,756,48,7,43,278,2008
7,756,48,7,43,297,2006
12,58,48,7,43,341,2006
6,58,48,7,43,420,2010
7,756,48,7,103,8,2006
7,756,48,7,103,9,2010
11,756,48,7,103,35,2009
17,756,48,7,103,36,2014
10,756,48,7,103,48,2006
9,756,48,7,103,71,2014
7,756,48,7,103,74,2008
14,756,48,7,103,80,2011
20,756,48,7,109,49,2005
8,58,48,7,109,106,2009
16,58,48,7,109,171,2010
13,756,48,7,109,270,2009
10,756,48,7,135,11,2010
10,756,48,7,135,94,2009
5,756,48,7,135,98,2013
6,998,48,7,243,18,2010
13,58,48,7,243,21,2011
7,810,48,7,243,54,2011
9,846,48,7,243,54,2011
16,58,48,7,243,57,2008
15,141,48,7,243,84,2006
21,140,48,7,243,93,2009
29,846,48,7,243,93,2009
